time:timestamp,Activity,Resource,case:concept:name,case:variant-index,environment
2013-01-04 10:07:38,Resolve ticket,4,3128,1,2
2013-01-19 10:07:51,Closed,3,3128,1,2
2012-02-21 14:56:34,Assign seriousness,2,3129,1,2
2012-02-22 08:38:57,Take in charge ticket,2,3129,1,2
2012-03-14 10:36:17,Resolve ticket,2,3129,1,2
2012-03-29 09:36:35,Closed,5,3129,1,2
2010-03-09 08:18:19,Assign seriousness,2,3130,4,2
2010-03-09 08:18:29,Assign seriousness,2,3130,4,2
2010-03-12 15:03:44,Take in charge ticket,2,3130,4,2
2010-04-13 12:21:08,Resolve ticket,21,3130,4,2
2010-04-13 12:21:18,Closed,21,3130,4,2
2011-03-07 14:30:32,Assign seriousness,8,3131,3,2
2011-03-07 14:31:09,Take in charge ticket,8,3131,3,2
2011-03-08 08:46:22,Wait,9,3131,3,2
2011-03-09 10:06:31,Take in charge ticket,9,3131,3,2
2011-03-09 10:08:08,Resolve ticket,9,3131,3,2
2011-04-23 09:08:22,Closed,5,3131,3,2
2010-06-15 09:02:11,Assign seriousness,2,3132,1,2
2010-06-15 09:02:30,Take in charge ticket,2,3132,1,2
2010-06-15 09:03:54,Resolve ticket,2,3132,1,2
2010-07-16 09:10:34,Closed,5,3132,1,2
2012-06-14 15:58:59,Assign seriousness,9,3133,1,2
2012-06-15 09:49:27,Take in charge ticket,9,3133,1,2
2012-06-18 07:21:53,Resolve ticket,9,3133,1,2
2012-07-17 16:00:29,Closed,5,3133,1,2
2012-04-16 12:19:07,Assign seriousness,1,3134,1,2
2012-04-17 10:52:31,Take in charge ticket,13,3134,1,2
2012-04-20 10:01:28,Resolve ticket,13,3134,1,2
2012-05-17 12:20:43,Closed,5,3134,1,2
2012-01-23 09:23:20,Assign seriousness,1,3135,19,2
2012-01-23 09:23:37,Take in charge ticket,1,3135,19,2
2012-02-14 12:00:54,Create SW anomaly,2,3135,19,2
2012-03-06 10:26:33,Resolve ticket,2,3135,19,2
2012-03-21 10:37:54,Closed,5,3135,19,2
2011-02-24 16:48:06,Assign seriousness,8,3136,1,2
2011-02-24 16:49:07,Take in charge ticket,8,3136,1,2
2011-02-28 11:27:42,Resolve ticket,8,3136,1,2
2011-04-09 15:50:46,Closed,5,3136,1,2
2011-08-01 10:31:31,Assign seriousness,12,3137,57,2
2011-08-10 13:50:33,Assign seriousness,12,3137,57,2
2011-08-10 13:50:35,Assign seriousness,12,3137,57,2
2011-08-12 14:30:16,Resolve ticket,9,3137,57,2
2011-09-01 10:40:38,Closed,5,3137,57,2
2011-05-10 08:46:22,Assign seriousness,8,3138,3,2
2011-05-17 15:35:03,Take in charge ticket,9,3138,3,2
2011-05-20 09:32:21,Wait,9,3138,3,2
2011-06-03 13:26:09,Take in charge ticket,2,3138,3,2
2011-06-03 13:26:16,Resolve ticket,2,3138,3,2
2011-06-18 13:26:31,Closed,5,3138,3,2
2013-02-25 09:32:30,Assign seriousness,4,3139,56,2
2013-03-05 08:09:04,Take in charge ticket,1,3139,56,2
2013-03-05 08:09:19,Require upgrade,1,3139,56,2
2013-03-07 10:03:34,Take in charge ticket,9,3139,56,2
2013-03-13 14:35:07,Resolve ticket,1,3139,56,2
2013-03-28 14:35:23,Closed,3,3139,56,2
2012-06-12 15:01:48,Assign seriousness,1,3140,1,2
2012-06-12 15:09:26,Take in charge ticket,13,3140,1,2
2012-06-12 15:11:21,Resolve ticket,13,3140,1,2
2012-07-13 15:11:35,Closed,5,3140,1,2
2012-04-23 10:03:11,Assign seriousness,2,3141,6,2
2012-04-26 13:06:29,Take in charge ticket,1,3141,6,2
2012-05-08 09:18:57,Resolve ticket,1,3141,6,2
2012-05-08 09:18:57,Resolve ticket,1,3141,6,2
2012-05-24 10:13:28,Closed,5,3141,6,2
2013-06-21 07:25:08,Assign seriousness,14,3142,2,2
2013-06-21 14:46:00,Take in charge ticket,14,3142,2,2
2013-06-21 15:20:31,Wait,14,3142,2,2
2013-07-09 15:53:41,Resolve ticket,14,3142,2,2
2013-07-24 15:53:58,Closed,3,3142,2,2
2012-06-29 10:31:58,Assign seriousness,1,3143,2,2
2012-07-03 07:43:06,Take in charge ticket,9,3143,2,2
2012-07-05 07:43:34,Wait,9,3143,2,2
2012-07-05 07:49:08,Resolve ticket,9,3143,2,2
2012-08-02 08:13:04,Closed,5,3143,2,2
2011-12-28 15:00:50,Assign seriousness,1,3144,1,2
2011-12-28 15:37:34,Take in charge ticket,6,3144,1,2
2011-12-28 15:49:11,Resolve ticket,6,3144,1,2
2012-02-10 15:10:53,Closed,5,3144,1,2
2013-04-05 13:37:32,Assign seriousness,1,3145,2,2
2013-04-22 08:48:41,Take in charge ticket,9,3145,2,2
2013-04-23 12:24:18,Wait,9,3145,2,2
2013-04-29 10:16:42,Resolve ticket,9,3145,2,2
2013-05-14 10:16:55,Closed,3,3145,2,2
2012-01-16 08:37:34,Assign seriousness,1,3146,1,2
2012-01-16 08:39:50,Take in charge ticket,6,3146,1,2
2012-01-18 16:24:43,Resolve ticket,12,3146,1,2
2012-02-29 08:40:21,Closed,5,3146,1,2
2011-01-21 09:43:13,Assign seriousness,8,3147,1,2
2011-01-27 08:24:28,Take in charge ticket,2,3147,1,2
2011-02-15 16:59:21,Resolve ticket,2,3147,1,2
2011-03-02 16:59:30,Closed,5,3147,1,2
2013-09-30 13:43:38,Take in charge ticket,1,3148,18,2
2013-10-14 12:09:08,Wait,1,3148,18,2
2013-10-21 09:59:22,Resolve ticket,1,3148,18,2
2013-11-05 10:59:33,Closed,3,3148,18,2
2010-03-23 13:44:27,Assign seriousness,2,3149,1,2
2010-03-23 14:04:06,Take in charge ticket,2,3149,1,2
2010-03-23 14:04:11,Resolve ticket,2,3149,1,2
2010-04-30 12:51:02,Closed,5,3149,1,2
2010-04-07 15:58:49,Insert ticket,12,3150,37,2
2010-04-07 15:59:09,Assign seriousness,12,3150,37,2
2010-04-09 15:35:32,Take in charge ticket,12,3150,37,2
2010-04-09 15:36:47,Wait,12,3150,37,2
2010-05-13 13:13:51,Take in charge ticket,12,3150,37,2
2010-05-13 13:14:09,Resolve ticket,12,3150,37,2
2010-05-28 13:14:17,Closed,5,3150,37,2
2010-04-20 14:29:47,Assign seriousness,2,3151,1,2
2010-06-03 08:00:57,Take in charge ticket,15,3151,1,2
2010-06-03 08:10:58,Resolve ticket,15,3151,1,2
2010-06-18 08:11:19,Closed,5,3151,1,2
2011-04-08 09:13:41,Assign seriousness,8,3152,3,2
2011-04-08 09:16:34,Take in charge ticket,8,3152,3,2
2011-04-08 09:18:30,Wait,8,3152,3,2
2011-04-21 12:57:39,Take in charge ticket,8,3152,3,2
2011-04-21 12:57:48,Resolve ticket,8,3152,3,2
2011-06-05 12:58:19,Closed,5,3152,3,2
2010-12-23 09:03:37,Assign seriousness,13,3153,3,2
2010-12-23 09:22:38,Take in charge ticket,2,3153,3,2
2010-12-23 09:52:16,Wait,2,3153,3,2
2010-12-27 08:25:36,Take in charge ticket,2,3153,3,2
2010-12-29 16:09:17,Resolve ticket,2,3153,3,2
2011-02-02 16:40:27,Closed,5,3153,3,2
2011-11-09 08:33:24,Assign seriousness,1,3154,1,2
2011-11-14 10:38:25,Take in charge ticket,10,3154,1,2
2011-11-17 15:55:49,Resolve ticket,12,3154,1,2
2011-12-10 08:40:35,Closed,5,3154,1,2
2011-04-20 08:25:20,Assign seriousness,8,3155,6,2
2011-04-20 08:26:25,Take in charge ticket,8,3155,6,2
2011-04-20 12:55:00,Resolve ticket,13,3155,6,2
2011-04-20 13:30:07,Resolve ticket,13,3155,6,2
2011-05-28 08:30:55,Closed,5,3155,6,2
2011-11-22 16:45:26,Take in charge ticket,1,3156,91,2
2011-11-22 16:46:18,Wait,1,3156,91,2
2011-11-25 16:37:18,Take in charge ticket,13,3156,91,2
2011-12-12 14:47:36,Resolve ticket,1,3156,91,2
2011-12-12 14:47:37,Resolve ticket,1,3156,91,2
2011-12-27 14:47:50,Closed,5,3156,91,2
2012-01-09 13:24:02,Assign seriousness,1,3157,2,2
2012-01-09 13:24:20,Take in charge ticket,1,3157,2,2
2012-01-13 10:42:10,Wait,1,3157,2,2
2012-01-13 11:02:55,Resolve ticket,2,3157,2,2
2012-02-09 13:50:16,Closed,5,3157,2,2
2012-06-28 10:12:13,Assign seriousness,1,3158,1,2
2012-06-28 10:53:09,Take in charge ticket,4,3158,1,2
2012-06-29 13:00:14,Resolve ticket,4,3158,1,2
2012-08-05 10:20:24,Closed,5,3158,1,2
2012-05-17 09:20:03,Take in charge ticket,4,3159,193,2
2012-05-22 07:50:48,Take in charge ticket,6,3159,193,2
2012-05-22 07:50:48,Take in charge ticket,6,3159,193,2
2012-05-22 14:03:19,Resolve ticket,6,3159,193,2
2012-06-30 09:30:41,Closed,5,3159,193,2
2012-04-18 09:00:37,Assign seriousness,1,3160,1,2
2012-04-18 09:00:44,Take in charge ticket,1,3160,1,2
2012-04-19 12:49:21,Resolve ticket,1,3160,1,2
2012-05-19 09:10:16,Closed,5,3160,1,2
2012-05-18 09:39:00,Assign seriousness,1,3161,1,2
2012-05-18 12:02:51,Take in charge ticket,6,3161,1,2
2012-05-21 07:13:12,Resolve ticket,6,3161,1,2
2012-07-16 09:40:41,Closed,5,3161,1,2
2011-10-13 14:00:17,Assign seriousness,1,3162,5,2
2011-10-17 08:37:19,Resolve ticket,16,3162,5,2
2011-11-26 15:10:34,Closed,5,3162,5,2
2010-07-27 12:46:07,Assign seriousness,9,3163,20,2
2010-07-27 13:01:41,Take in charge ticket,11,3163,20,2
2010-07-27 13:21:16,Resolve ticket,11,3163,20,2
2010-07-28 15:26:39,Take in charge ticket,11,3163,20,2
2010-07-29 09:18:48,Wait,11,3163,20,2
2010-07-29 10:52:10,Take in charge ticket,11,3163,20,2
2010-07-30 07:51:46,Resolve ticket,11,3163,20,2
2010-09-09 12:50:19,Closed,5,3163,20,2
2011-05-04 10:21:43,Assign seriousness,8,3164,1,2
2011-05-20 07:10:32,Take in charge ticket,2,3164,1,2
2011-05-24 07:27:10,Resolve ticket,2,3164,1,2
2011-06-08 07:27:26,Closed,5,3164,1,2
2012-01-19 16:52:03,Assign seriousness,9,3165,5,2
2012-01-19 16:52:37,Resolve ticket,9,3165,5,2
2012-02-25 17:00:19,Closed,5,3165,5,2
2012-01-31 14:16:30,Assign seriousness,1,3166,1,2
2012-01-31 15:58:01,Take in charge ticket,4,3166,1,2
2012-01-31 16:59:16,Resolve ticket,9,3166,1,2
2012-03-17 14:20:39,Closed,5,3166,1,2
2010-07-01 08:41:38,Assign seriousness,2,3167,1,2
2010-07-01 08:46:30,Take in charge ticket,2,3167,1,2
2010-07-01 08:47:56,Resolve ticket,2,3167,1,2
2010-08-03 08:50:21,Closed,5,3167,1,2
2010-02-10 09:16:26,Assign seriousness,2,3168,1,2
2010-02-15 16:19:28,Take in charge ticket,10,3168,1,2
2010-03-17 10:05:36,Resolve ticket,10,3168,1,2
2010-04-01 09:05:51,Closed,5,3168,1,2
2011-10-04 12:51:45,Assign seriousness,1,3169,1,2
2011-10-04 13:09:08,Take in charge ticket,17,3169,1,2
2011-10-04 13:43:46,Resolve ticket,17,3169,1,2
2011-11-17 14:00:35,Closed,5,3169,1,2
2010-12-27 13:12:08,Assign seriousness,9,3170,3,2
2010-12-27 14:07:44,Take in charge ticket,16,3170,3,2
2010-12-27 14:23:30,Wait,16,3170,3,2
2011-01-13 13:29:20,Take in charge ticket,16,3170,3,2
2011-01-13 13:29:31,Resolve ticket,16,3170,3,2
2011-02-02 11:20:27,Closed,5,3170,3,2
2012-04-23 09:06:09,Assign seriousness,2,3171,1,2
2012-04-23 09:09:21,Take in charge ticket,2,3171,1,2
2012-04-23 09:16:20,Resolve ticket,4,3171,1,2
2012-06-09 09:10:33,Closed,5,3171,1,2
2013-08-30 14:15:24,Assign seriousness,14,3172,2,2
2013-09-10 10:01:55,Take in charge ticket,2,3172,2,2
2013-09-16 07:13:56,Wait,1,3172,2,2
2013-10-07 14:23:44,Resolve ticket,1,3172,2,2
2013-10-22 14:23:57,Closed,3,3172,2,2
2011-01-25 11:58:52,Assign seriousness,8,3173,1,2
2011-01-25 13:32:54,Take in charge ticket,2,3173,1,2
2011-01-25 13:33:25,Resolve ticket,2,3173,1,2
2011-03-12 12:00:40,Closed,5,3173,1,2
2011-06-14 10:00:16,Assign seriousness,8,3174,1,2
2011-06-14 10:00:46,Take in charge ticket,8,3174,1,2
2011-06-14 10:52:30,Resolve ticket,13,3174,1,2
2011-07-15 10:10:29,Closed,5,3174,1,2
2011-11-02 08:53:44,Assign seriousness,1,3175,2,2
2011-11-03 11:48:59,Take in charge ticket,2,3175,2,2
2011-11-17 17:07:00,Wait,2,3175,2,2
2011-11-18 15:28:58,Resolve ticket,2,3175,2,2
2011-12-03 16:30:21,Closed,5,3175,2,2
2013-05-22 07:14:24,Assign seriousness,2,3176,35,2
2013-05-22 07:14:48,Take in charge ticket,2,3176,35,2
2013-06-05 16:32:50,Require upgrade,2,3176,35,2
2013-06-07 09:14:33,Wait,2,3176,35,2
2013-06-07 09:44:14,Resolve ticket,2,3176,35,2
2013-06-22 09:44:38,Closed,3,3176,35,2
2010-07-28 12:53:11,Assign seriousness,2,3177,1,2
2010-07-28 12:53:24,Take in charge ticket,2,3177,1,2
2010-07-28 12:54:18,Resolve ticket,2,3177,1,2
2010-09-10 13:00:42,Closed,5,3177,1,2
2012-04-17 08:44:54,Assign seriousness,1,3178,5,2
2012-04-17 09:37:54,Resolve ticket,1,3178,5,2
2012-06-02 08:50:25,Closed,5,3178,5,2
2010-04-15 09:52:21,Assign seriousness,2,3179,1,2
2010-05-03 12:47:13,Take in charge ticket,16,3179,1,2
2010-05-04 11:05:25,Resolve ticket,12,3179,1,2
2010-06-03 11:05:48,Closed,5,3179,1,2
2012-08-08 10:54:15,Assign seriousness,4,3180,1,2
2012-08-09 13:16:10,Take in charge ticket,13,3180,1,2
2012-08-09 14:44:25,Resolve ticket,13,3180,1,2
2012-09-09 11:01:22,Closed,5,3180,1,2
2011-10-21 09:49:51,Assign seriousness,1,3181,1,2
2011-10-27 10:30:11,Take in charge ticket,1,3181,1,2
2011-11-02 14:19:22,Resolve ticket,2,3181,1,2
2011-11-23 10:50:19,Closed,5,3181,1,2
2012-08-03 10:59:34,Assign seriousness,1,3182,2,2
2012-08-20 12:48:18,Take in charge ticket,9,3182,2,2
2012-08-20 13:39:06,Wait,9,3182,2,2
2012-08-21 12:14:43,Resolve ticket,9,3182,2,2
2012-09-05 12:15:02,Closed,3,3182,2,2
2011-01-03 11:32:21,Assign seriousness,8,3183,2,2
2011-01-20 11:37:23,Take in charge ticket,12,3183,2,2
2011-01-24 09:12:07,Wait,12,3183,2,2
2011-01-26 11:43:35,Resolve ticket,12,3183,2,2
2011-02-10 11:43:49,Closed,5,3183,2,2
2013-01-28 15:38:53,Assign seriousness,1,3184,2,2
2013-02-13 15:51:02,Take in charge ticket,2,3184,2,2
2013-02-13 15:55:49,Wait,2,3184,2,2
2013-02-14 09:37:40,Resolve ticket,2,3184,2,2
2013-03-01 09:37:53,Closed,3,3184,2,2
2010-02-23 10:23:50,Assign seriousness,2,3185,19,2
2010-02-23 10:24:02,Take in charge ticket,2,3185,19,2
2010-02-23 15:40:54,Create SW anomaly,2,3185,19,2
2010-02-23 15:41:00,Resolve ticket,2,3185,19,2
2010-04-08 09:30:20,Closed,5,3185,19,2
2013-05-23 14:14:26,Assign seriousness,14,3186,2,2
2013-06-10 08:00:11,Take in charge ticket,2,3186,2,2
2013-06-11 06:57:19,Wait,4,3186,2,2
2013-06-12 11:00:50,Resolve ticket,4,3186,2,2
2013-06-27 11:01:14,Closed,3,3186,2,2
2010-03-16 07:57:21,Assign seriousness,2,3187,30,2
2010-03-16 13:40:45,Assign seriousness,2,3187,30,2
2010-03-19 11:09:53,Take in charge ticket,2,3187,30,2
2010-03-19 11:09:58,Resolve ticket,2,3187,30,2
2010-03-19 11:10:11,Resolve ticket,2,3187,30,2
2010-04-30 16:00:29,Closed,5,3187,30,2
2012-08-29 07:29:10,Assign seriousness,1,3188,1,2
2012-08-29 07:29:41,Take in charge ticket,1,3188,1,2
2012-09-14 07:52:56,Resolve ticket,1,3188,1,2
2012-09-29 07:53:12,Closed,3,3188,1,2
2012-07-20 10:17:11,Assign seriousness,1,3189,1,2
2012-07-20 10:17:23,Take in charge ticket,1,3189,1,2
2012-07-25 09:34:12,Resolve ticket,13,3189,1,2
2012-09-02 10:20:27,Closed,5,3189,1,2
2012-06-04 08:19:01,Assign seriousness,9,3190,1,2
2012-06-04 08:58:47,Take in charge ticket,17,3190,1,2
2012-06-04 08:59:01,Resolve ticket,17,3190,1,2
2012-08-02 08:20:32,Closed,5,3190,1,2
2011-07-19 09:29:16,Assign seriousness,13,3191,85,2
2011-07-20 07:46:22,Assign seriousness,2,3191,85,2
2011-07-28 13:20:02,Take in charge ticket,7,3191,85,2
2011-07-28 13:20:14,Wait,7,3191,85,2
2011-07-29 10:46:47,Wait,2,3191,85,2
2011-08-31 12:53:38,Resolve ticket,10,3191,85,2
2011-09-15 12:53:57,Closed,5,3191,85,2
2013-06-19 09:24:09,Assign seriousness,2,3192,19,2
2013-06-19 09:25:26,Take in charge ticket,2,3192,19,2
2013-06-28 11:02:36,Create SW anomaly,2,3192,19,2
2013-08-01 12:09:16,Resolve ticket,4,3192,19,2
2013-08-16 12:09:30,Closed,3,3192,19,2
2010-10-18 13:40:40,Assign seriousness,14,3193,1,2
2010-10-19 09:23:21,Take in charge ticket,2,3193,1,2
2010-10-19 15:10:12,Resolve ticket,2,3193,1,2
2010-11-20 14:51:15,Closed,5,3193,1,2
2011-03-11 10:09:22,Assign seriousness,8,3194,60,2
2011-03-11 10:10:33,Assign seriousness,8,3194,60,2
2011-03-11 13:58:00,Take in charge ticket,2,3194,60,2
2011-03-11 16:10:33,Take in charge ticket,2,3194,60,2
2011-03-11 16:11:04,Resolve ticket,2,3194,60,2
2011-04-13 09:10:35,Closed,5,3194,60,2
2011-04-20 09:57:44,Assign seriousness,8,3195,1,2
2011-04-20 09:58:25,Take in charge ticket,8,3195,1,2
2011-04-26 09:20:46,Resolve ticket,2,3195,1,2
2011-05-21 10:00:29,Closed,5,3195,1,2
2010-05-12 10:21:25,Insert ticket,15,3196,37,2
2010-05-12 10:22:46,Assign seriousness,15,3196,37,2
2010-05-13 14:23:05,Take in charge ticket,2,3196,37,2
2010-05-13 14:23:40,Wait,2,3196,37,2
2010-06-16 08:48:55,Take in charge ticket,2,3196,37,2
2010-06-16 08:49:10,Resolve ticket,2,3196,37,2
2010-07-01 08:49:30,Closed,5,3196,37,2
2011-01-25 16:28:06,Assign seriousness,8,3197,4,2
2011-01-27 07:59:47,Assign seriousness,2,3197,4,2
2011-01-27 07:59:59,Take in charge ticket,2,3197,4,2
2011-01-27 08:00:06,Resolve ticket,2,3197,4,2
2011-02-25 16:30:32,Closed,5,3197,4,2
2011-12-12 16:57:36,Assign seriousness,1,3198,1,2
2011-12-13 09:12:00,Take in charge ticket,6,3198,1,2
2011-12-28 15:49:50,Resolve ticket,17,3198,1,2
2012-01-27 15:50:16,Closed,5,3198,1,2
2012-05-17 12:05:37,Assign seriousness,1,3199,1,2
2012-05-18 15:26:24,Take in charge ticket,2,3199,1,2
2012-05-31 07:46:44,Resolve ticket,2,3199,1,2
2012-06-30 07:47:16,Closed,5,3199,1,2
2010-12-28 15:53:17,Assign seriousness,8,3200,4,2
2010-12-28 16:02:11,Assign seriousness,8,3200,4,2
2010-12-28 16:02:21,Take in charge ticket,8,3200,4,2
2010-12-30 11:10:00,Resolve ticket,14,3200,4,2
2011-02-04 16:00:31,Closed,5,3200,4,2
2011-11-17 16:12:04,Assign seriousness,1,3201,2,2
2011-11-22 11:29:33,Take in charge ticket,2,3201,2,2
2011-11-22 11:31:06,Wait,2,3201,2,2
2011-11-29 10:02:27,Resolve ticket,13,3201,2,2
2011-12-27 14:50:49,Closed,5,3201,2,2
2011-09-14 09:00:15,Assign seriousness,13,3202,1,2
2011-09-15 10:46:41,Take in charge ticket,13,3202,1,2
2011-09-16 13:47:59,Resolve ticket,13,3202,1,2
2011-10-15 09:10:30,Closed,5,3202,1,2
2010-03-17 13:26:12,Assign seriousness,2,3203,1,2
2010-03-24 11:08:19,Take in charge ticket,2,3203,1,2
2010-03-26 10:21:17,Resolve ticket,2,3203,1,2
2010-04-25 09:21:42,Closed,5,3203,1,2
2012-02-02 15:35:29,Assign seriousness,4,3204,1,2
2012-02-03 16:58:01,Take in charge ticket,9,3204,1,2
2012-02-06 13:59:13,Resolve ticket,9,3204,1,2
2012-03-06 15:40:26,Closed,5,3204,1,2
2012-02-07 13:31:23,Assign seriousness,1,3205,1,2
2012-02-08 08:58:10,Take in charge ticket,2,3205,1,2
2012-02-08 14:10:26,Resolve ticket,10,3205,1,2
2012-03-09 13:40:17,Closed,5,3205,1,2
2012-01-09 09:59:35,Assign seriousness,1,3206,1,3
2012-01-09 09:59:52,Take in charge ticket,1,3206,1,3
2012-01-12 15:24:44,Resolve ticket,13,3206,1,3
2012-02-09 10:00:25,Closed,5,3206,1,3
2011-10-10 07:19:03,Assign seriousness,1,3207,8,3
2011-10-10 15:26:26,Resolve ticket,9,3207,8,3
2011-10-10 15:26:54,Resolve ticket,9,3207,8,3
2011-11-16 08:28:30,Closed,5,3207,8,3
2011-11-09 08:29:37,Assign seriousness,2,3208,1,3
2011-11-09 08:29:54,Take in charge ticket,2,3208,1,3
2011-11-10 11:03:53,Resolve ticket,2,3208,1,3
2011-12-25 08:31:49,Closed,5,3208,1,3
2010-10-26 15:18:09,Assign seriousness,7,3209,1,3
2010-10-26 15:19:28,Take in charge ticket,7,3209,1,3
2010-10-26 15:19:35,Resolve ticket,7,3209,1,3
2010-11-27 16:20:22,Closed,5,3209,1,3
2011-07-05 07:38:13,Assign seriousness,7,3210,1,3
2011-07-05 07:39:27,Take in charge ticket,7,3210,1,3
2011-07-05 07:41:14,Resolve ticket,7,3210,1,3
2011-08-12 07:40:34,Closed,5,3210,1,3
2011-11-17 08:37:15,Assign seriousness,1,3211,2,3
2011-12-12 09:40:47,Take in charge ticket,13,3211,2,3
2011-12-12 09:41:08,Wait,13,3211,2,3
2011-12-30 09:28:53,Resolve ticket,13,3211,2,3
2012-01-14 09:29:19,Closed,5,3211,2,3
2013-07-11 08:17:03,Assign seriousness,4,3212,2,3
2013-07-25 07:46:38,Take in charge ticket,14,3212,2,3
2013-07-25 11:03:22,Wait,14,3212,2,3
2013-07-29 13:05:21,Resolve ticket,14,3212,2,3
2013-08-13 13:05:41,Closed,3,3212,2,3
2010-11-18 16:20:30,Assign seriousness,14,3213,1,3
2010-12-09 09:46:33,Take in charge ticket,2,3213,1,3
2010-12-14 09:44:55,Resolve ticket,14,3213,1,3
2010-12-29 09:45:10,Closed,5,3213,1,3
2012-09-05 15:05:25,Assign seriousness,1,3214,19,3
2012-09-12 09:42:16,Take in charge ticket,7,3214,19,3
2012-09-21 07:17:58,Create SW anomaly,2,3214,19,3
2012-10-12 10:23:31,Resolve ticket,13,3214,19,3
2012-10-27 10:23:42,Closed,3,3214,19,3
2012-07-17 15:38:54,Assign seriousness,1,3215,1,3
2012-07-27 08:39:28,Take in charge ticket,1,3215,1,3
2012-08-22 08:46:25,Resolve ticket,1,3215,1,3
2012-09-06 08:46:43,Closed,3,3215,1,3
2011-05-03 15:04:13,Assign seriousness,8,3216,1,3
2011-05-03 15:04:48,Take in charge ticket,8,3216,1,3
2011-05-05 08:17:28,Resolve ticket,9,3216,1,3
2011-06-09 15:10:48,Closed,5,3216,1,3
2010-12-27 13:42:51,Assign seriousness,13,3217,4,3
2011-01-21 14:31:26,Assign seriousness,2,3217,4,3
2011-01-21 14:31:33,Take in charge ticket,2,3217,4,3
2011-01-26 09:06:04,Resolve ticket,9,3217,4,3
2011-02-10 09:06:28,Closed,5,3217,4,3
2011-11-17 08:17:41,Assign seriousness,1,3218,1,3
2011-11-17 08:17:52,Take in charge ticket,1,3218,1,3
2011-11-17 14:02:04,Resolve ticket,1,3218,1,3
2011-12-20 08:20:36,Closed,5,3218,1,3
2011-03-03 11:22:28,Assign seriousness,8,3219,1,3
2011-03-03 11:23:08,Take in charge ticket,8,3219,1,3
2011-03-18 09:23:02,Resolve ticket,9,3219,1,3
2011-04-05 10:30:38,Closed,5,3219,1,3
2011-07-28 10:03:27,Assign seriousness,13,3220,1,3
2011-08-03 07:13:42,Take in charge ticket,11,3220,1,3
2011-09-09 09:28:02,Resolve ticket,11,3220,1,3
2011-09-24 09:28:45,Closed,5,3220,1,3
2012-06-13 07:21:13,Assign seriousness,2,3221,1,3
2012-06-14 09:45:16,Take in charge ticket,13,3221,1,3
2012-06-14 13:38:59,Resolve ticket,13,3221,1,3
2012-07-14 07:30:29,Closed,5,3221,1,3
2013-06-04 09:16:04,Assign seriousness,14,3222,1,3
2013-07-03 17:03:34,Take in charge ticket,2,3222,1,3
2013-07-04 09:37:50,Resolve ticket,16,3222,1,3
2013-07-19 09:38:09,Closed,3,3222,1,3
2011-11-04 11:04:10,Assign seriousness,1,3223,19,3
2011-11-10 11:13:25,Take in charge ticket,13,3223,19,3
2011-11-18 16:32:10,Create SW anomaly,2,3223,19,3
2011-11-25 16:52:24,Resolve ticket,13,3223,19,3
2011-12-29 11:31:54,Closed,5,3223,19,3
2011-08-05 13:01:38,Assign seriousness,9,3224,30,3
2011-08-05 13:01:54,Assign seriousness,9,3224,30,3
2011-08-05 16:02:03,Take in charge ticket,16,3224,30,3
2011-08-05 16:04:10,Resolve ticket,16,3224,30,3
2011-08-05 16:04:10,Resolve ticket,16,3224,30,3
2011-09-07 13:10:56,Closed,5,3224,30,3
2012-02-09 16:30:42,Assign seriousness,1,3225,1,3
2012-02-09 16:30:50,Take in charge ticket,1,3225,1,3
2012-02-27 13:20:58,Resolve ticket,1,3225,1,3
2012-03-13 16:40:23,Closed,5,3225,1,3
2013-05-06 15:48:44,Assign seriousness,14,3226,5,3
2013-05-22 09:48:53,Resolve ticket,14,3226,5,3
2013-06-06 09:49:11,Closed,3,3226,5,3
2011-04-19 09:38:12,Assign seriousness,8,3227,1,3
2011-04-20 15:54:40,Take in charge ticket,16,3227,1,3
2011-04-20 16:25:23,Resolve ticket,16,3227,1,3
2011-06-02 09:41:50,Closed,5,3227,1,3
2010-08-13 13:22:07,Assign seriousness,12,3228,4,3
2010-08-17 15:35:29,Assign seriousness,10,3228,4,3
2010-09-08 15:46:40,Take in charge ticket,14,3228,4,3
2010-09-09 07:43:03,Resolve ticket,14,3228,4,3
2010-09-24 07:43:13,Closed,5,3228,4,3
2013-02-21 15:32:40,Assign seriousness,1,3229,1,3
2013-03-11 08:11:54,Take in charge ticket,2,3229,1,3
2013-03-11 09:49:17,Resolve ticket,9,3229,1,3
2013-03-26 09:49:29,Closed,3,3229,1,3
2010-05-26 09:06:03,Assign seriousness,2,3230,1,3
2010-05-26 09:41:30,Take in charge ticket,12,3230,1,3
2010-05-27 08:39:20,Resolve ticket,12,3230,1,3
2010-07-10 09:10:33,Closed,5,3230,1,3
2013-01-08 11:55:22,Assign seriousness,4,3231,1,3
2013-01-08 11:55:41,Take in charge ticket,2,3231,1,3
2013-02-04 13:51:21,Resolve ticket,4,3231,1,3
2013-02-19 13:51:36,Closed,3,3231,1,3
2010-11-23 09:57:22,Assign seriousness,2,3232,1,3
2010-11-24 10:39:54,Take in charge ticket,6,3232,1,3
2010-11-24 10:59:11,Resolve ticket,6,3232,1,3
2011-01-06 10:00:20,Closed,5,3232,1,3
2013-09-16 15:52:13,Assign seriousness,1,3233,1,3
2013-09-16 15:53:53,Take in charge ticket,1,3233,1,3
2013-10-08 12:49:41,Resolve ticket,1,3233,1,3
